label,text
0,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts"
0,"There're some people by mu, I'm at the table by lambda"
1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Â£1000 cash or Â£5000 prize!
0,Just normal only here :)
0,Just got to  &lt;#&gt;
0,This is my number by vivek..
0,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL
0,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?"
0,I told that am coming on wednesday.
0,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend."
0,They said Ã¼ dun haf passport or smth like dat.. Or Ã¼ juz send to my email account..  
0,Thanx 4 sending me home...
0,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
0,He is there. You call and meet him
0,And popping &lt;#&gt; ibuprofens was no help.
0,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
0,Havent still waitin as usual... Ã come back sch oredi?
0,K k pa Had your lunch aha.
0,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?"
0,Are you plans with your family set in stone ?
0,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?
0,"Aight no rush, I'll ask jay"
0,"Princess, is your kitty shaved or natural?"
0,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?
0,K.:)do it at evening da:)urgent:)
0,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy"
0,My exam is for february 4. Wish you a great day.
0,", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy"
0,Waaaat?? Lololo ok next time then!
0,"Hiya, probably coming home * weekend after next"
0,In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;)
1,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114"
1,ringtoneking 84484
1,Please CALL 08712402779 immediately as there is an urgent message waiting for you
0,Its a great day. Do have yourself a beautiful one.
0,"Looks like you found something to do other than smoke, great job!"
0,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly.."
0,My uncles in Atlanta. Wish you guys a great semester.
1,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV"
0,Thanks  and ! Or bomb and date as my phone wanted to say! 
0,;-) ok. I feel like john lennon.
0,Mm that time you dont like fun
1,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence
0,Where can download clear movies. Dvd copies.
0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
0,"I can't right this second, gotta hit people up first"
0,Your dad is back in ph?
0,Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.
0,"Nothing really, just making sure everybody's up to speed"
0,Ok both our days. So what are you making for dinner tonite? Am I invited?
1,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just Â£1.50 per wk 2 opt out send STOP 08452810071 16
0,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.
1,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL
1,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms
0,Where is it. Is there any opening for mca.
0,If you're thinking of lifting me one then no.
0,Ok... Then r we meeting later?
0,I've been trying to reach him without success
0,When i have stuff to sell i.ll tell you
0,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time
0,Me fine..absolutly fine
0,No de. But call me after some time. Ill tell you k
0,Ok lor then we go tog lor...
0,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
0,"Tunde, how are you doing. This is just wishing you a great day. Abiola."
0,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
1,Bought one ringtone and now getting texts costing 3 pound offering more tones etc
0,So now my dad is gonna call after he gets out of work and ask all these crazy questions.
0,We r outside already.
0,LMAO where's your fish memory when I need it?
1,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd
0,Sorry da. I gone mad so many pending works what to do.
0,None of that's happening til you get here though
0,Hey i will be late ah... Meet you at 945+
0,Oh k. . I will come tomorrow
0,I surely dont forgot to come:)i will always be in touch in with you:-)
0,Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss
0,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
0,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now."
0,How? Izzit still raining?
0,This single single answers are we fighting? Plus i said am broke and you didnt reply
0,"Sorry, I'll call later"
0,Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.
0,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
0,Much better now thanks lol
0,Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?
0,"Hi Chikku, send some nice msgs"
1,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa"
1,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call."
1,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
0,I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(
0,And how's your husband.
0,How do you plan to manage that
0,"I'm back, lemme know when you're ready"
0,Shopping? Eh ger i toking abt syd leh...Haha
0,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota
0,"I shall book chez jules for half eight, if that's ok with you?"
0,Id have to check but there's only like 1 bowls worth left
0,She went to attend another two rounds today..but still did't reach home..
0,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x
0,Yup...
0,Ok... But bag again..
0,I hope your pee burns tonite.
0,No need to say anything to me. I know i am an outsider
1,"For ur chance to win a Â£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk."
0,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
0,"Tick, tick, tick ... Babe"
0,"Uncle G, just checking up on you. Do have a rewarding month"
0,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
0,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(
0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
0,Carlos'll be here in a minute if you still need to buy
0,I didn't get the second half of that message
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
0,Howz that persons story
0,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you
0,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM
0,There are many company. Tell me the language.
0,"Omw back to tampa from west palm, you hear what happened?"
0,Sac will score big hundred.he is set batsman:-)
0,ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX
0,Thats cool! I am a gentleman and will treat you with dignity and respect.
0,I sent your maga that money yesterday oh.
0,"Nope. Since ayo travelled, he has forgotten his guy"
0,:) 
0,Just wait till end of march when el nino gets himself. Oh.
0,I'm serious. You are in the money base
0,"I call you later, don't have network. If urgnt, sms me."
0,Aiyo cos i sms Ã¼ then Ã¼ neva reply so i wait 4 Ã¼ to reply lar. I tot Ã¼ havent finish ur lab wat.
1,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???
0,Hey tmr maybe can meet you at yck
0,Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.
0,And pls pls drink plenty plenty water
0,Will do. Have a good day
0,Dunno da next show aft 6 is 850. Toa payoh got 650.
0,I keep ten rs in my shelf:) buy two egg.
0,Ok k..sry i knw 2 siva..tats y i askd..
0,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting
0,First answer my question.
0,K:)i will give my kvb acc details:)
1,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
0,Ok i also wan 2 watch e 9 pm show...
0,I think chennai well settled?
0,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!"
0,Lolnice. I went from a fish to ..water.?
0,Yes. I come to nyc for audiitions and am trying to relocate.
0,Shall i come to get pickle
0,Apart from the one i told you about yesterday?
0,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.
0,Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..
0,It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.
0,Oh yah... We never cancel leh... Haha 
1,"Loan for any purpose Â£500 - Â£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
0,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.
1,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
0,I'm in office now da:)where are you?
0,S.this will increase the chance of winning.
0,"When you just put in the + sign, choose my number and the pin will show. Right?"
0,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630
0,Hey... are you going to quit soon? Xuhui and i working till end of the month 
1,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end
0,"Jay told me already, will do"
1,08714712388 between 10am-7pm Cost 10p
0,I'm good. Have you registered to vote?
0,"Goodmorning, today i am late for 2hrs. Because of back pain."
0,I've not sent it. He can send me.
0,"Aight, I'll ask a few of my roommates"
0,No:-)i got rumour that you going to buy apartment in chennai:-)
1,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP
0,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done."
0,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.
0,I thk 50 shd be ok he said plus minus 10.. Did Ã¼ leave a line in between paragraphs?
0,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
0,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
0,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."
0,"Kate jackson rec center before 7ish, right?"
0,Im just wondering what your doing right now?
0,K.:)you are the only girl waiting in reception ah?
0,Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.
0,Cool. Do you like swimming? I have a pool and jacuzzi at my house.
1,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p"
0,"Yes, princess. Toledo."
0,You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?
1,You have 1 new voicemail. Please call 08719181513.
0,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
0,K.i did't see you.:)k:)where are you now?
0,We're done...
0,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
0,Just do what ever is easier for you
0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
0,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.
0,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT"
0,Missing you too.pray inshah allah
0,1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-)
0,No he didn't. Spring is coming early yay!
0,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up"
0,Ã still got lessons?  Ã in sch?
0,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die
0,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
0,What year. And how many miles.
0,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
0,2marrow only. Wed at  &lt;#&gt;  to 2 aha.
0,I am not having her number sir
1,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180"
0,"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life."
0,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.
0,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7
0,Is ur lecture over?
0,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :)
0,"A swt thought: ""Nver get tired of doing little things 4 lovable persons.."" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8"
0,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
0,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill"
0,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.
1,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON Â£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxÂ£7. 50
0,Am i that much dirty fellow?
0,No da..today also i forgot..
0,Ã only send me the contents page...
0,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!"
0,Pick you up bout 7.30ish? What time are  and that going?
0,I'm at work. Please call
0,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!"
0,Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt
1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
0,"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz..."
0,Hi dude hw r u da realy mising u today
1,You can donate Â£2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. Â£2.50 will be added to your next bill
0,Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.
0,Apps class varaya elaya.
1,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p "
0,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah"
0,I to am looking forward to all the sex cuddling.. Only two more sleeps 
0,"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt..."
0,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?
0,You see the requirements please
0,No:-)i got rumour that you going to buy apartment in chennai:-)
0,Gam gone after outstanding innings.
1,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow
0,Yeah get the unlimited
0,"Are you being good, baby? :)"
0,Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up
0,My phone
0,"I've got  &lt;#&gt; , any way I could pick up?"
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 
0,No problem baby. Is this is a good time to talk? I called and left a message.
0,"Alright omw, gotta change my order to a half8th"
0,Cos i want it to be your thing
0,I.ll get there tomorrow and send it to you
0,I wonder if you'll get this text?
0,Have a good evening! Ttyl
0,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?
0,"Night night, see you tomorrow"
0,Happy valentines day I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...
1,GENT! We are trying to contact you. Last weekends draw shows that you won a Â£1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm
0,Alright i have a new goal now
0,Boy you best get yo ass out here quick
1,500 free text msgs. Just text ok to 80488 and we'll credit your account
0,Oh... Okie lor...We go on sat... 
0,I just really need shit before tomorrow and I know you won't be awake before like 6
0,Went to ganesh dress shop
0,I will reach ur home in  &lt;#&gt;  minutes
0,I'm aight. Wat's happening on your side.
0,Dont gimme that lip caveboy
0,So are you guys asking that i get that slippers again or its gone with last year
0,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.
0,And now electricity just went out fml.
0,K then 2marrow are you coming to class.
0,&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here
0,How are you. Just checking up on you
0,No my mum went 2 dentist.
1,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
0,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served"
0,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu
0,With my sis lor... We juz watched italian job.
0,K...k...when will you give treat?
0,"whatever, im pretty pissed off."
1,Valentines Day Special! Win over Â£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201
0,"Aight, let me know when you're gonna be around usf"
0,Now i'm going for lunch.
1,todays vodafone numbers ending with 0089(my last four digits) are selected to received a Â£350 award. If your number matches please call 09063442151 to claim your Â£350 award
0,U reach orchard already? U wan 2 go buy tickets first?
0,Thank You meet you monday
0,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;
1,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX Â£1.50
1,Valentines Day Special! Win over Â£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.
0,Were trying to find a Chinese food place around here
0,I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...
0,Just glad to be talking to you.
0,She doesnt need any test.
0,"Ya, told..she was asking wats matter?"
0,Some are lasting as much as 2 hours. You might get lucky.
0,I am going to film 2day da. At 6pm. Sorry da.
0,Aiyah e rain like quite big leh. If drizzling i can at least run home.
0,I'm at home. Please call
0,"Babe, I need your advice"
0,Ok leave no need to ask
1,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p "
0,"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad."
0,What are youdoing later? Sar xxx
1,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p"
0,Are you planning to come chennai?
0,Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?
0,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
1,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
0,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!"
1,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.
0,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ..."
0,After the drug she will be able to eat.
0,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"
0,Now am free call me pa.
0,Gud ni8.swt drms.take care
0,"Yes, my reg is  Ciao!"
0,Minimum walk is 3miles a day.
0,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.
0,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt..."
0,"life alle mone,eppolum oru pole allalo"
0,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
1,"accordingly. I repeat, just text the word ok on your mobile phone and send"
0,"SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP..."
0,Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.
0,"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me."
0,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
0,Just come home. I don't want u to be miserable
0,Hope youÂre not having too much fun without me!! see u tomorrow love jess x
0,You will go to walmart. I.ll stay.
0,"We made it! Eta at taunton is 12:30 as planned, hope thatâs still okday?! Good to see you! :-xx"
0,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-)
0,Yup. Thk of u oso boring wat.
0,Hi Princess! Thank you for the pics. You are very pretty. How are you?
0,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
0,Prabha..i'm soryda..realy..frm heart i'm sory
0,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;
0,You tell what happen dont behave like this to me. Ok no need to say
0,S but mostly not like that.
0,"I just got home babe, are you still awake ?"
0,Carry on not disturbing both of you
0,Not a drop in the tank
0,1's reach home call me.
0,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
0,Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.
0,So how many days since then?
1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
0,Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola
0,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.
1,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n
0,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards."
0,"Vikky, come around  &lt;TIME&gt; .."
1,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062."
0,Ranjith cal drpd Deeraj and deepak 5min hold
0,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)"
0,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-)
0,26th OF JULY
1,"Shop till u Drop, IS IT YOU, either 10K, 5K, Â£500 Cash or Â£100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
0,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
0,"Nah I don't think he goes to usf, he lives around here though"
0,Ok
0,He telling not to tell any one. If so treat for me hi hi hi
0,Ok...
0,Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.
0,U 2.
0,"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)"
0,Match started.india  &lt;#&gt;  for 2
0,Quite lor. But dun tell him wait he get complacent...
0,Yeah I don't see why not
0,Ok... Help me ask if she's working tmr a not?
0,I'm always looking for an excuse to be in the city.
0,Waiting for your call.
0,Where are you call me.
0,"Itâs Â£6 to get in, is that ok?"
0,Lol I would but despite these cramps I like being a girl.
0,No da if you run that it activate the full version da.
